forecast_date,target,target_end_date,location,type,quantile,value,timezero,model,truth_data_source,shift_ECDC,shift_JHU,first_commit_date
2022-09-18,4 wk ahead inc death,2022-10-15,GM,quantile,0.25,622.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM,quantile,0.75,726.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM,quantile,0.975,906.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM01,point,,4543093.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM01,quantile,0.025,4530003.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM01,quantile,0.25,4540504.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM01,quantile,0.75,4547717.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM01,quantile,0.975,4560568.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM01,point,,17658.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM01,quantile,0.025,17623.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM01,quantile,0.25,17641.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM01,quantile,0.75,17693.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM01,quantile,0.975,17723.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM01,point,,28605.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM01,quantile,0.025,15515.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM01,quantile,0.25,26016.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM01,quantile,0.75,33229.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM01,quantile,0.975,46080.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM01,point,,129.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM01,quantile,0.025,94.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM01,quantile,0.25,112.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM01,quantile,0.75,164.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM01,quantile,0.975,194.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM02,point,,6139157.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM02,quantile,0.025,6113890.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM02,quantile,0.25,6136325.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM02,quantile,0.75,6143091.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM02,quantile,0.975,6155788.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM02,point,,26139.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM02,quantile,0.025,26083.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM02,quantile,0.25,26106.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM02,quantile,0.75,26157.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM02,quantile,0.975,26181.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM02,point,,64970.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM02,quantile,0.025,39703.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM02,quantile,0.25,62138.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM02,quantile,0.75,68904.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM02,quantile,0.975,81601.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM02,point,,144.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM02,quantile,0.025,88.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM02,quantile,0.25,111.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM02,quantile,0.75,162.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM02,quantile,0.975,186.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM03,point,,267078.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM03,quantile,0.025,264338.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM03,quantile,0.25,266199.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM03,quantile,0.75,267957.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM03,quantile,0.975,268942.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM03,point,,838.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM03,quantile,0.025,836.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM03,quantile,0.25,836.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM03,quantile,0.75,839.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM03,quantile,0.975,841.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM03,point,,3503.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM03,quantile,0.025,763.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM03,quantile,0.25,2624.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM03,quantile,0.75,4382.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM03,quantile,0.975,5367.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM03,point,,2.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM03,quantile,0.025,0.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM03,quantile,0.25,0.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM03,quantile,0.75,3.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM03,quantile,0.975,5.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM04,point,,736469.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM04,quantile,0.025,733678.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM04,quantile,0.25,735535.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM04,quantile,0.75,737667.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM04,quantile,0.975,739055.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM04,point,,3071.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM04,quantile,0.025,3058.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM04,quantile,0.25,3068.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM04,quantile,0.75,3076.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM04,quantile,0.975,3088.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM04,point,,4102.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM04,quantile,0.025,1311.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM04,quantile,0.25,3168.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM04,quantile,0.75,5300.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM04,quantile,0.975,6688.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM04,point,,13.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM04,quantile,0.025,0.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM04,quantile,0.25,10.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM04,quantile,0.75,18.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM04,quantile,0.975,30.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM05,point,,2550337.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM05,quantile,0.025,2536367.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM05,quantile,0.25,2547183.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM05,quantile,0.75,2553792.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM05,quantile,0.975,2564270.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM05,point,,11187.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM05,quantile,0.025,11167.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM05,quantile,0.25,11181.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM05,quantile,0.75,11195.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM05,quantile,0.975,11288.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM05,point,,25612.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM05,quantile,0.025,11642.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM05,quantile,0.25,22458.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM05,quantile,0.75,29067.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM05,quantile,0.975,39545.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM05,point,,45.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM05,quantile,0.025,25.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM05,quantile,0.25,39.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM05,quantile,0.75,53.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM05,quantile,0.975,146.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM06,point,,3266501.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM06,quantile,0.025,3252054.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM06,quantile,0.25,3262375.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM06,quantile,0.75,3269863.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM06,quantile,0.975,3280067.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM06,point,,11001.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM06,quantile,0.025,10972.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM06,quantile,0.25,10993.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM06,quantile,0.75,11008.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM06,quantile,0.975,11031.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM06,point,,26986.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM06,quantile,0.025,12539.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM06,quantile,0.25,22860.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM06,quantile,0.75,30348.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM06,quantile,0.975,40552.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM06,point,,78.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM06,quantile,0.025,49.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM06,quantile,0.25,70.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM06,quantile,0.75,85.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM06,quantile,0.975,108.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM07,point,,6807673.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM07,quantile,0.025,6791704.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM07,quantile,0.25,6803487.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM07,quantile,0.75,6812980.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM07,quantile,0.975,6819883.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM07,point,,27508.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM07,quantile,0.025,27463.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM07,quantile,0.25,27472.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM07,quantile,0.75,27522.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM07,quantile,0.975,27534.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM07,point,,17609.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM07,quantile,0.025,1640.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM07,quantile,0.25,13423.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM07,quantile,0.75,22916.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM07,quantile,0.975,29819.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM07,point,,45.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM07,quantile,0.025,0.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM07,quantile,0.25,9.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM07,quantile,0.75,59.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM07,quantile,0.975,71.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM08,point,,1543332.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM08,quantile,0.025,1536296.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM08,quantile,0.25,1538920.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM08,quantile,0.75,1546018.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM08,quantile,0.975,1553596.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM08,point,,6241.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM08,quantile,0.025,6225.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM08,quantile,0.25,6236.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM08,quantile,0.75,6246.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM08,quantile,0.975,6260.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM08,point,,19638.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM08,quantile,0.025,12602.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM08,quantile,0.25,15226.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM08,quantile,0.75,22324.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM08,quantile,0.975,29902.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM08,point,,33.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM08,quantile,0.025,17.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM08,quantile,0.25,28.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM08,quantile,0.75,38.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM08,quantile,0.975,52.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM09,point,,422643.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM09,quantile,0.025,420039.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM09,quantile,0.25,421752.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM09,quantile,0.75,423265.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM09,quantile,0.975,424792.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM09,point,,1865.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM09,quantile,0.025,1860.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM09,quantile,0.25,1862.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM09,quantile,0.75,1871.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM09,quantile,0.975,1876.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM09,point,,5262.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM09,quantile,0.025,2658.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM09,quantile,0.25,4371.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM09,quantile,0.75,5884.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM09,quantile,0.975,7411.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM09,point,,7.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM09,quantile,0.025,2.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM09,quantile,0.25,4.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM09,quantile,0.75,13.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM09,quantile,0.975,18.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
